Year,Team,Conf,BPI(O),BPI(D)
2013,Washington,Pac-12,2.2,0.9
2013,George Washington,A 10,-0.1,3.2
2013,USC,Pac-12,0.9,2.2
2013,Murray St.,OVC,2.9,0.1
2013,Loyola MD,MAAC,-0.1,3.0
2013,Robert Morris,NEC,1.1,1.8
2013,Indiana St.,MVC,-0.5,3.4
2013,St. Bonaventure,A 10,4.8,-1.9
2013,Boston College,ACC,2.6,0.3
2013,Oral Roberts,Summit,3.3,-0.4
2013,Utah St.,WAC,1.4,1.5
2013,UTEP,C-USA,-2.4,5.3
2013,Florida St.,ACC,2.2,0.6
2013,Pacific,Big West,-0.5,3.1
2013,Northwestern St.,Southland,7.6,-5.2
2013,Green Bay,Horizon,-0.3,2.7
2013,East Carolina,C-USA,6.1,-3.7
2013,Harvard,Ivy,1.6,0.8
2013,George Mason,CAA,1.0,1.3
2013,UC Irvine,Big West,1.3,1.0
2013,Charlotte,A 10,0.5,1.8
2013,Northwestern,Big Ten,-2.6,4.6
2013,UCF,C-USA,2.4,-0.4
2013,Texas Southern,SWAC,2.0,-0.2
2013,South Florida,Big East,-4.3,6.1
2013,Oregon St.,Pac-12,5.1,-3.4
2013,Wright St.,Horizon,-5.4,7.1
2013,Fairfield,MAAC,-5.6,7.3
2013,Drake,MVC,5.3,-3.6
2013,Fresno St.,Mountain West,-4.7,6.4
2013,Arkansas St.,Sun Belt,-1.1,2.8
2013,Utah,Pac-12,-2.5,4.2
2013,UT Arlington,WAC,-2.4,3.9
2013,Wyoming,Mountain West,-5.9,7.4
2013,Kent St.,MAC,3.8,-2.3
2013,Army,Patriot,4.0,-2.6
2013,Vermont,Am. East,-3.9,5.3
2013,Charleston Southern,Big South,3.7,-2.3
2013,Western Michigan,MAC,-0.2,1.6
2013,Albany,Am. East,-1.7,3.1
2013,DePaul,Big East,6.9,-5.5
2013,Western Illinois,Summit,-8.8,10.2
2013,Niagara,MAAC,5.8,-4.5
2013,Charleston,Southern,-1.5,2.7
2013,Boston University,Am. East,1.3,-0.1
2013,Southern,SWAC,-2.9,4.0
2013,Montana,Big Sky,0.2,0.7
2013,Wake Forest,ACC,1.5,-0.7
2013,Tulane,C-USA,1.5,-0.6
2013,Tennessee St.,OVC,2.8,-2.0
2013,Air Force,Mountain West,3.0,-2.3
2013,Cal Poly,Big West,-3.2,3.8
2013,Penn St.,Big Ten,-1.3,1.8
2013,Nebraska,Big Ten,-5.1,5.4
2013,Manhattan,MAAC,-6.9,7.2
2013,Bradley,MVC,1.0,-0.9
2013,Rider,MAAC,-2.6,2.7
2013,UAB,C-USA,3.5,-3.4
2013,Houston,C-USA,7.9,-7.9
2013,Loyola Chicago,Horizon,-2.9,2.9
2013,Delaware,CAA,2.6,-2.7
2013,Bryant,NEC,3.8,-4.0
2013,San Francisco,WCC,1.3,-1.6
2013,Georgia St.,CAA,-0.1,-0.2
2013,Southern Illinois,MVC,-2.8,2.4
2013,Western Kentucky,Sun Belt,-1.5,1.1
2013,San Diego,WCC,-1.8,1.3
2013,SMU,C-USA,-3.0,2.5
2013,Elon,Southern,-0.9,0.4
2013,Virginia Tech,ACC,4.1,-4.7
2013,Drexel,CAA,-3.2,2.6
2013,Gardner Webb,Big South,-4.4,3.8
2013,Northeastern,CAA,1.5,-2.2
2013,USC Upstate,ASUN,0.2,-0.9
2013,Youngstown St.,Horizon,3.0,-3.8
2013,Toledo,MAC,2.0,-2.8
2013,Cal St. Northridge,Big West,6.0,-6.8
2013,LIU,NEC,7.8,-8.7
2013,Towson,CAA,0.1,-1.1
2013,Hawaii,Big West,0.2,-1.2
2013,Yale,Ivy,0.0,-1.0
2013,South Carolina,SEC,1.2,-2.2
2013,High Point,Big South,-0.3,-0.8
2013,Auburn,SEC,-0.1,-1.1
2013,Quinnipiac,NEC,1.7,-2.9
2013,Cal St. Fullerton,Big West,5.9,-7.1
2013,Morgan St.,MEAC,0.3,-1.5
2013,Tulsa,C-USA,0.8,-2.1
2013,South Alabama,Sun Belt,0.5,-1.9
2013,Idaho,WAC,1.7,-3.2
2013,UNC Asheville,Big South,1.4,-2.8
2013,FIU,Sun Belt,1.8,-3.3
2013,UC Davis,Big West,3.0,-4.5
2013,Oakland,Summit,5.9,-7.4
2013,Long Beach St.,Big West,1.3,-2.9
2013,Jacksonville St.,OVC,-2.4,0.8
2013,Illinois Chicago,Horizon,-3.7,2.0
2013,Coastal Carolina,Big South,-3.0,1.1
2013,Columbia,Ivy,-5.4,3.5
2013,Buffalo,MAC,-0.6,-1.4
2013,Rhode Island,A 10,-3.9,1.9
2013,Sam Houston St.,WAC,-6.4,4.3
2013,Wagner,NEC,-0.8,-1.4
2013,Morehead St.,OVC,2.4,-4.6
2013,William & Mary,CAA,1.0,-3.2
2013,James Madison,CAA,-2.6,0.3
2013,Lafayette,Patriot,0.7,-3.0
2013,Southeast Missouri St.,OVC,3.0,-5.3
2013,Marshall,C-USA,1.1,-3.5
2013,Norfolk St.,MEAC,-1.9,-0.7
2013,Little Rock,Sun Belt,-2.0,-0.5
2013,Nevada,Mountain West,0.8,-3.4
2013,St. Francis NY,NEC,0.5,-3.2
2013,Bowling Green,MAC,-4.9,2.2
2013,UC Santa Barbara,Big West,-2.9,-0.2
2013,Mount St. Mary's,NEC,0.7,-3.8
2013,NJIT,Am. East,-2.1,-1.2
2013,Missouri St.,MVC,-6.1,2.8
2013,Wofford,Southern,-9.0,5.7
2013,Loyola Marymount,WCC,-3.3,-0.2
2013,Western Carolina,Southern,0.3,-3.8
2013,Purdue Fort Wayne,Summit,-2.2,-1.4
2013,Hartford,Am. East,-7.4,3.8
2013,Stetson,ASUN,1.1,-4.8
2013,North Carolina A&T,MEAC,-5.7,1.9
2013,Florida Atlantic,Sun Belt,-2.4,-1.6
2013,Louisiana,Sun Belt,1.4,-5.5
2013,Cal St. Bakersfield,Indep.,-1.0,-3.1
2013,Holy Cross,Patriot,-5.2,1.1
2013,North Florida,ASUN,-1.0,-3.2
2013,Marist,MAAC,0.0,-4.2
2013,Mississippi St.,SEC,-3.7,-0.5
2013,Duquesne,A 10,1.9,-6.1
2013,Brown,Ivy,-4.9,0.6
2013,UTSA,WAC,-1.6,-2.9
2013,Northern Colorado,Big Sky,0.7,-5.3
2013,South Dakota,Summit,2.1,-6.8
2013,Central Connecticut,NEC,3.2,-7.9
2013,Pepperdine,WCC,-4.6,-0.2
2013,New Hampshire,Am. East,-6.8,2.0
2013,North Dakota,Big Sky,-2.3,-2.7
2013,Cornell,Ivy,-1.1,-3.9
2013,Ball St.,MAC,-2.8,-2.2
2013,North Texas,Sun Belt,-2.3,-2.8
2013,Seattle,WAC,-2.5,-2.7
2013,Bethune Cookman,MEAC,-1.6,-3.6
2013,Appalachian St.,Southern,0.2,-5.4
2013,Tennessee Tech,OVC,-4.2,-1.0
2013,Northern Kentucky,ASUN,-8.8,3.3
2013,Hampton,MEAC,-4.8,-0.7
2013,Penn,Ivy,-3.7,-1.9
2013,Old Dominion,CAA,-2.2,-3.4
2013,Maine,Am. East,-1.2,-4.5
2013,Sacred Heart,NEC,1.5,-7.3
2013,Texas Tech,Big 12,-0.8,-5.0
2013,Miami OH,MAC,-3.4,-2.4
2013,Nicholls St.,Southland,0.0,-5.8
2013,TCU,Big 12,-10.5,4.7
2013,American,Patriot,-7.6,1.8
2013,Texas St.,WAC,2.4,-8.3
2013,Sacramento St.,Big Sky,-5.5,-0.4
2013,Portland,WCC,-5.7,-0.2
2013,Fordham,A 10,-0.3,-5.7
2013,Eastern Michigan,MAC,-11.4,5.4
2013,Southeastern Louisiana,Southland,-4.2,-1.9
2013,VMI,Big South,4.7,-10.9
2013,Winthrop,Big South,-9.3,3.0
2013,Saint Peter's,MAAC,-7.7,1.5
2013,Central Michigan,MAC,0.6,-6.9
2013,Jacksonville,ASUN,-0.7,-5.6
2013,San Jose St.,WAC,-4.6,-1.7
2013,Colgate,Patriot,-2.5,-3.9
2013,Austin Peay,OVC,1.8,-8.2
2013,Cleveland St.,Horizon,-3.8,-2.7
2013,Liberty,Big South,-1.8,-4.7
2013,Georgia Southern,Southern,-6.6,0.0
2013,Delaware St.,MEAC,-6.3,-0.4
2013,Eastern Washington,Big Sky,0.4,-7.1
2013,UNC Greensboro,Southern,1.0,-7.7
2013,Troy,Sun Belt,-5.6,-1.4
2013,Central Arkansas,ASUN,4.8,-11.8
2013,McNeese St.,Southland,-3.8,-3.3
2013,Arkansas Pine Bluff,SWAC,-5.3,-1.8
2013,Utah Valley,WAC,-2.3,-4.8
2013,Dartmouth,Ivy,-6.3,-0.8
2013,Samford,Southern,-6.3,-1.0
2013,Milwaukee,Horizon,-3.7,-4.0
2013,Chattanooga,Southern,-1.3,-6.4
2013,Lipscomb,ASUN,0.4,-8.1
2013,Monmouth,NEC,-3.9,-3.9
2013,Radford,Big South,-4.9,-2.9
2013,SIU Edwardsville,OVC,-5.8,-2.0
2013,UNC Wilmington,CAA,-4.5,-3.5
2013,Portland St.,Big Sky,-0.8,-7.3
2013,Prairie View A&M,SWAC,-6.0,-2.1
2013,Eastern Illinois,OVC,-8.5,0.2
2013,Campbell,Big South,-1.6,-6.6
2013,Chicago St.,Indep.,-4.9,-3.6
2013,Montana St.,Big Sky,-1.0,-7.8
2013,Hofstra,CAA,-8.4,-0.5
2013,Texas A&M Corpus Chris,Southland,-8.0,-0.8
2013,Jackson St.,SWAC,-2.6,-6.2
2013,Southern Utah,Big Sky,-3.0,-5.9
2013,Siena,MAAC,-6.6,-2.3
2013,Navy,Patriot,-11.9,2.9
2013,Coppin St.,MEAC,-3.2,-5.9
2013,East Tennessee St.,ASUN,-6.1,-3.3
2013,UMBC,Am. East,-3.5,-6.1
2013,UC Riverside,Big West,-10.0,0.2
2013,Florida A&M,MEAC,-3.1,-7.0
2013,UT Rio Grande Valley,WAC,-5.3,-5.0
2013,Alcorn St.,SWAC,-8.8,-1.5
2013,Northern Illinois,MAC,-12.8,2.5
2013,Northern Arizona,Big Sky,-2.0,-8.5
2013,Houston Christian,Southland,-6.4,-4.2
2013,Howard,MEAC,-14.9,3.9
2013,UMKC,Summit,-7.0,-4.4
2013,St. Francis PA,NEC,-7.0,-4.4
2013,Idaho St.,Big Sky,-12.0,0.6
2013,Alabama St.,SWAC,-6.2,-5.4
2013,New Orleans,Indep.,-3.2,-8.5
2013,Tennessee Martin,OVC,-3.2,-8.6
2013,Kennesaw St.,ASUN,-6.2,-5.6
2013,Louisiana Monroe,Sun Belt,-6.6,-5.3
2013,Rice,C-USA,-7.7,-4.2
2013,The Citadel,Southern,-4.4,-7.9
2013,Nebraska Omaha,Summit,1.5,-13.9
2013,Presbyterian,Big South,-6.9,-5.6
2013,IUPUI,Summit,-2.7,-10.0
2013,Furman,Southern,-7.8,-5.3
2013,Mississippi Valley St.,SWAC,-4.4,-8.8
2013,Alabama A&M,SWAC,-6.5,-6.8
2013,Fairleigh Dickinson,NEC,-3.4,-10.0
2013,South Carolina St.,MEAC,-7.0,-6.8
2013,Binghamton,Am. East,-10.0,-4.5
2013,Maryland Eastern Shore,MEAC,-9.9,-4.7
2013,Longwood,Big South,-1.9,-13.2
2013,Lamar,Southland,-7.0,-8.5
2013,Grambling St.,SWAC,-17.2,-10.7
2014,Louisville,American,10.7,9.4
2014,Florida,SEC,5.2,14.0
2014,Duke,ACC,13.6,5.2
2014,Arizona,Pac-12,5.9,11.8
2014,Virginia,ACC,0.2,16.1
2014,Villanova,Big East,8.7,7.5
2014,Kansas,Big 12,11.0,4.8
2014,Wisconsin,Big Ten,7.8,8.0
2014,Michigan,Big Ten,8.7,7.0
2014,Pittsburgh,ACC,7.1,8.3
2014,Michigan St.,Big Ten,8.5,6.9
2014,Kentucky,SEC,8.9,6.0
2014,Creighton,Big East,11.4,3.3
2014,Wichita St.,MVC,5.4,9.2
2014,Tennessee,SEC,5.1,9.4
2014,Syracuse,ACC,1.7,12.6
2014,Oklahoma St.,Big 12,10.3,3.8
2014,Iowa,Big Ten,12.4,1.7
2014,Ohio St.,Big Ten,2.1,11.8
2014,UCLA,Pac-12,12.0,1.8
2014,San Diego St.,Mountain West,1.8,11.5
2014,VCU,A 10,6.8,6.2
2014,Iowa St.,Big 12,12.8,0.0
2014,Gonzaga,WCC,7.1,5.7
2014,Connecticut,American,4.3,8.5
2014,Cincinnati,American,-0.1,12.2
2014,North Carolina,ACC,8.2,3.8
2014,Harvard,Ivy,4.6,7.2
2014,Oregon,Pac-12,11.7,-0.2
2014,Arkansas,SEC,10.3,1.1
2014,Baylor,Big 12,5.8,5.2
2014,Louisiana Tech,C-USA,7.6,3.1
2014,Florida St.,ACC,4.4,5.7
2014,Arizona St.,Pac-12,7.6,2.4
2014,Memphis,American,7.3,2.7
2014,SMU,American,2.6,7.3
2014,Saint Louis,A 10,1.0,8.9
2014,Utah,Pac-12,3.4,6.5
2014,Xavier,Big East,5.1,4.5
2014,St. John's,Big East,4.4,5.2
2014,Oklahoma,Big 12,11.4,-1.9
2014,Clemson,ACC,-4.0,13.2
2014,North Dakota St.,Summit,4.9,4.3
2014,George Washington,A 10,3.9,5.2
2014,New Mexico,Mountain West,5.8,3.3
2014,Georgetown,Big East,3.3,5.8
2014,Massachusetts,A 10,7.6,1.5
2014,Providence,Big East,6.2,2.7
2014,Dayton,A 10,4.5,4.1
2014,Maryland,ACC,4.6,3.9
2014,Marquette,Big East,5.3,3.2
2014,Kansas St.,Big 12,0.4,8.0
2014,West Virginia,Big 12,7.9,0.4
2014,Texas,Big 12,5.0,3.3
2014,Missouri,SEC,6.1,1.9
2014,California,Pac-12,3.8,4.1
2014,LSU,SEC,6.2,1.6
2014,BYU,WCC,10.8,-3.2
2014,Saint Mary's,WCC,1.9,5.7
2014,Saint Joseph's,A 10,3.8,3.6
2014,Stanford,Pac-12,4.5,3.0
2014,Indiana,Big Ten,4.1,3.2
2014,Boise St.,Mountain West,5.7,1.6
2014,Iona,MAAC,11.7,-4.3
2014,Southern Miss,C-USA,1.5,5.8
2014,New Mexico St.,WAC,5.1,1.9
2014,UNLV,Mountain West,3.0,4.0
2014,North Carolina Central,MEAC,0.5,6.4
2014,Manhattan,MAAC,5.0,1.9
2014,Mercer,ASUN,4.6,2.2
2014,Illinois,Big Ten,-2.2,9.1
2014,Seton Hall,Big East,3.4,3.4
2014,Minnesota,Big Ten,3.7,3.0
2014,Colorado,Pac-12,2.5,4.2
2014,Alabama,SEC,0.0,6.5
2014,Mississippi,SEC,6.6,-0.4
2014,North Carolina St.,ACC,4.7,1.5
2014,Cleveland St.,Horizon,2.2,4.0
2014,Green Bay,Horizon,1.8,4.2
2014,Georgia,SEC,0.3,5.6
2014,Georgia St.,Sun Belt,5.6,0.2
2014,Notre Dame,ACC,4.5,1.3
2014,Butler,Big East,0.1,5.6
2014,Nebraska,Big Ten,0.5,5.2
2014,Purdue,Big Ten,5.0,0.7
2014,Middle Tennessee,C-USA,-0.1,5.6
2014,Stephen F. Austin,Southland,0.6,4.8
2014,Vermont,Am. East,-0.7,6.2
2014,St. Bonaventure,A 10,3.2,2.0
2014,Richmond,A 10,-1.5,6.5
2014,Northern Iowa,MVC,3.8,1.2
2014,Penn St.,Big Ten,3.3,1.7
2014,Toledo,MAC,8.4,-3.5
2014,La Salle,A 10,0.2,4.4
2014,Wake Forest,ACC,2.5,2.0
2014,UC Santa Barbara,Big West,0.7,3.7
2014,Belmont,OVC,7.3,-3.1
2014,Texas A&M,SEC,-3.4,7.6
2014,Tulsa,C-USA,1.8,2.4
2014,Oregon St.,Pac-12,5.2,-1.1
2014,UC Irvine,Big West,-1.8,5.9
2014,Georgia Tech,ACC,0.0,4.1
2014,Delaware,CAA,8.6,-4.5
2014,Buffalo,MAC,3.2,0.8
2014,Eastern Kentucky,OVC,4.3,-0.3
2014,Texas Tech,Big 12,-0.6,4.5
2014,Vanderbilt,SEC,-3.0,6.9
2014,Drexel,CAA,0.6,3.2
2014,Ohio,MAC,0.9,2.8
2014,South Carolina,SEC,1.1,2.6
2014,San Francisco,WCC,3.3,0.3
2014,Miami FL,ACC,-5.3,8.8
2014,Princeton,Ivy,0.2,3.1
2014,Utah St.,Mountain West,0.9,2.4
2014,Davidson,Southern,7.0,-3.7
2014,UTEP,C-USA,-1.5,4.7
2014,Washington,Pac-12,5.7,-2.5
2014,Louisiana,Sun Belt,6.4,-3.3
2014,Auburn,SEC,2.6,0.3
2014,Western Michigan,MAC,1.2,1.6
2014,Indiana St.,MVC,0.7,1.8
2014,Boston University,Patriot,1.5,1.0
2014,Colorado St.,Mountain West,3.1,-0.6
2014,Wright St.,Horizon,-4.8,7.3
2014,Eastern Michigan,MAC,-5.2,7.6
2014,Weber St.,Big Sky,0.1,2.4
2014,Akron,MAC,-0.8,3.2
2014,Charleston Southern,Big South,5.0,-2.6
2014,Portland,WCC,3.4,-1.1
2014,Boston College,ACC,3.0,-0.9
2014,Canisius,MAAC,5.9,-3.9
2014,Wyoming,Mountain West,-4.9,6.9
2014,Northwestern,Big Ten,-7.2,9.1
2014,Valparaiso,Horizon,-0.9,2.7
2014,Denver,Summit,-3.1,4.9
2014,Hawaii,Big West,4.9,-3.1
2014,American,Patriot,-6.7,8.3
2014,Columbia,Ivy,-2.2,3.8
2014,George Mason,A 10,0.5,0.9
2014,Fresno St.,Mountain West,2.9,-1.5
2014,Duquesne,A 10,4.1,-2.6
2014,Southern,SWAC,-2.5,3.9
2014,Towson,CAA,1.5,-0.2
2014,Quinnipiac,MAAC,5.9,-4.6
2014,Murray St.,OVC,2.9,-1.7
2014,Purdue Fort Wayne,Summit,4.2,-2.9
2014,Arkansas St.,Sun Belt,2.5,-1.4
2014,Rhode Island,A 10,-1.9,2.9
2014,Temple,American,5.0,-4.1
2014,Missouri St.,MVC,-0.3,1.2
2014,Youngstown St.,Horizon,4.6,-3.7
2014,Santa Clara,WCC,0.8,0.0
2014,Nevada,Mountain West,2.8,-2.0
2014,Pacific,WCC,3.6,-2.9
2014,USC Upstate,ASUN,0.0,0.7
2014,South Dakota St.,Summit,1.0,-0.4
2014,Holy Cross,Patriot,-2.5,3.0
2014,Milwaukee,Horizon,0.8,-0.3
2014,Virginia Tech,ACC,-3.8,4.3
2014,Stony Brook,Am. East,-0.9,1.2
2014,Illinois St.,MVC,-1.2,1.5
2014,UCF,American,2.9,-2.8
2014,Kent St.,MAC,-0.5,0.7
2014,William & Mary,CAA,2.5,-2.4
2014,Yale,Ivy,-3.4,3.3
2014,Bucknell,Patriot,-4.2,4.2
2014,Brown,Ivy,-0.4,0.4
2014,UAB,C-USA,1.0,-1.0
2014,Charlotte,C-USA,1.1,-1.1
2014,Houston,American,2.6,-2.6
2014,San Diego,WCC,-4.1,4.0
2014,Sam Houston St.,Southland,1.5,-1.6
2014,Western Kentucky,Sun Belt,-2.5,2.3
2014,Drake,MVC,-1.3,1.0
2014,Morehead St.,OVC,2.1,-2.4
2014,Wofford,Southern,-6.6,6.2
2014,Nebraska Omaha,Summit,5.4,-5.9
2014,USC,Pac-12,1.5,-2.1
2014,Detroit Mercy,Horizon,-0.1,-0.6
2014,Long Beach St.,Big West,-1.0,0.3
2014,Siena,MAAC,-2.1,1.2
2014,Albany,Am. East,-4.4,3.4
2014,DePaul,Big East,1.4,-2.4
2014,Southern Illinois,MVC,-2.9,1.9
2014,Robert Morris,NEC,-0.3,-0.8
2014,Bowling Green,MAC,-6.3,5.1
2014,Florida Gulf Coast,ASUN,-2.7,1.5
2014,Oakland,Horizon,4.3,-5.6
2014,Elon,Southern,0.3,-1.6
2014,Oral Roberts,Southland,-1.1,-0.2
2014,Pepperdine,WCC,0.0,-1.4
2014,Colgate,Patriot,-0.9,-0.4
2014,Cal St. Bakersfield,WAC,-2.1,0.5
2014,St. Francis NY,NEC,-3.3,1.6
2014,Loyola Marymount,WCC,2.8,-4.6
2014,Mississippi St.,SEC,-1.7,-0.1
2014,Coastal Carolina,Big South,-2.9,1.1
2014,Old Dominion,C-USA,-5.3,3.5
2014,Utah Valley,WAC,-4.5,2.6
2014,Northeastern,CAA,-2.5,0.6
2014,Rutgers,American,1.7,-3.8
2014,Rider,MAAC,2.2,-4.3
2014,Dartmouth,Ivy,-3.2,1.2
2014,Northwestern St.,Southland,8.9,-11.0
2014,Montana,Big Sky,-1.9,-0.2
2014,Eastern Washington,Big Sky,4.1,-6.2
2014,Hampton,MEAC,-0.2,-1.9
2014,Cal Poly,Big West,-8.2,6.1
2014,Northern Colorado,Big Sky,1.2,-3.4
2014,Wagner,NEC,-2.9,0.7
2014,Washington St.,Pac-12,-5.8,3.6
2014,Southeast Missouri St.,OVC,6.0,-8.3
2014,VMI,Big South,10.2,-12.5
2014,South Florida,American,-2.5,0.2
2014,Gardner Webb,Big South,-1.5,-1.0
2014,Bryant,NEC,0.9,-3.4
2014,Northern Illinois,MAC,-8.1,5.6
2014,UT Arlington,Sun Belt,4.1,-6.6
2014,Cal St. Northridge,Big West,5.2,-8.0
2014,UNC Asheville,Big South,2.6,-5.6
2014,Seattle,WAC,-1.6,-1.3
2014,East Carolina,C-USA,0.4,-3.4
2014,Fordham,A 10,3.1,-6.2
2014,Marist,MAAC,-2.7,-0.4
2014,Western Carolina,Southern,0.3,-3.5
2014,Winthrop,Big South,-0.2,-3.0
2014,Miami OH,MAC,-4.2,0.9
2014,Idaho St.,Big Sky,-2.1,-1.2
2014,Bradley,MVC,-6.0,2.7
2014,Radford,Big South,1.8,-5.1
2014,Morgan St.,MEAC,-0.2,-3.1
2014,Hartford,Am. East,-5.2,1.8
2014,Cal St. Fullerton,Big West,-1.4,-2.0
2014,Texas Southern,SWAC,3.9,-7.2
2014,Little Rock,Sun Belt,-0.5,-3.0
2014,North Dakota,Big Sky,2.3,-5.8
2014,Marshall,C-USA,0.3,-3.8
2014,Evansville,MVC,-1.0,-2.6
2014,Charleston,CAA,-7.3,3.7
2014,East Tennessee St.,ASUN,2.2,-5.9
2014,Saint Peter's,MAAC,-8.5,4.6
2014,Louisiana Monroe,Sun Belt,-6.7,2.9
2014,Lehigh,Patriot,-4.1,0.2
2014,Army,Patriot,0.8,-4.7
2014,North Florida,ASUN,0.7,-4.6
2014,Northern Arizona,Big Sky,-4.7,0.6
2014,Tennessee Tech,OVC,-1.8,-2.3
2014,FIU,C-USA,-2.7,-1.4
2014,South Dakota,Summit,-1.7,-2.3
2014,Air Force,Mountain West,-4.6,0.5
2014,Central Michigan,MAC,1.3,-5.4
2014,TCU,Big 12,-5.4,1.2
2014,Idaho,WAC,1.3,-5.6
2014,Florida Atlantic,C-USA,-4.9,0.6
2014,Mount St. Mary's,NEC,4.0,-8.4
2014,Western Illinois,Summit,-10.5,6.1
2014,Loyola Chicago,MVC,-4.2,-0.3
2014,Hofstra,CAA,-1.3,-3.2
2014,Fairfield,MAAC,-6.5,1.9
2014,Portland St.,Big Sky,-0.4,-4.3
2014,South Alabama,Sun Belt,-3.1,-1.5
2014,James Madison,CAA,-5.2,0.5
2014,High Point,Big South,-2.1,-2.6
2014,Penn,Ivy,-2.0,-2.8
2014,Grand Canyon,WAC,-1.0,-3.8
2014,Liberty,Big South,-4.0,-0.9
2014,Sacramento St.,Big Sky,-3.8,-1.2
2014,Monmouth,MAAC,-3.6,-1.6
2014,Niagara,MAAC,2.6,-7.8
2014,Lafayette,Patriot,1.1,-6.3
2014,Troy,Sun Belt,-3.2,-2.1
2014,Texas A&M Corpus Chris,Southland,-5.7,0.4
2014,Chattanooga,Southern,-0.1,-5.4
2014,Lipscomb,ASUN,1.7,-7.2
2014,Illinois Chicago,Horizon,-3.2,-2.3
2014,North Texas,C-USA,-2.1,-3.5
2014,NJIT,Indep.,-2.1,-3.8
2014,Montana St.,Big Sky,-4.6,-1.5
2014,Austin Peay,OVC,1.0,-7.1
2014,Norfolk St.,MEAC,-2.2,-4.4
2014,UC Riverside,Big West,-3.9,-2.8
2014,UNC Wilmington,CAA,-7.7,1.0
2014,Ball St.,MAC,-3.7,-3.2
2014,Jackson St.,SWAC,-6.3,-0.8
2014,Tennessee St.,OVC,-3.4,-3.7
2014,Texas St.,Sun Belt,-9.6,2.5
2014,Navy,Patriot,-9.4,2.1
2014,Incarnate Word,Southland,-1.0,-6.4
2014,Georgia Southern,Southern,-3.7,-3.8
2014,Delaware St.,MEAC,-10.1,2.4
2014,Loyola MD,Patriot,-4.3,-3.5
2014,Alabama St.,SWAC,-4.3,-3.7
2014,UMKC,WAC,-3.0,-5.0
2014,Tulane,C-USA,-7.2,-0.8
2014,UT Rio Grande Valley,WAC,-5.6,-2.5
2014,Northern Kentucky,ASUN,-4.6,-3.6
2014,Jacksonville,ASUN,0.5,-8.8
2014,Florida A&M,MEAC,-2.0,-6.4
2014,Eastern Illinois,OVC,-5.3,-3.1
2014,Coppin St.,MEAC,-2.1,-6.4
2014,SIU Edwardsville,OVC,-2.2,-6.2
2014,San Jose St.,Mountain West,-6.1,-2.5
2014,UNC Greensboro,Southern,-3.2,-5.4
2014,Jacksonville St.,OVC,-7.8,-0.8
2014,Nicholls St.,Southland,-5.1,-3.5
2014,Southeastern Louisiana,Southland,-5.1,-3.7
2014,Alabama A&M,SWAC,-8.7,-0.1
2014,Chicago St.,WAC,-1.8,-7.0
2014,UMass Lowell,Am. East,-7.9,-1.1
2014,New Orleans,Southland,-3.2,-5.8
2014,UC Davis,Big West,-1.5,-7.9
2014,Sacred Heart,NEC,-3.1,-6.4
2014,McNeese St.,Southland,-4.2,-5.5
2014,Rice,C-USA,-8.6,-1.2
2014,IUPUI,Summit,-5.0,-4.9
2014,Fairleigh Dickinson,NEC,-3.3,-6.6
2014,Central Connecticut,NEC,-2.2,-7.7
2014,Alcorn St.,SWAC,-9.3,-0.8
2014,Campbell,Big South,-6.4,-3.8
2014,Abilene Christian,Southland,-6.3,-3.9
2014,UTSA,C-USA,-2.6,-7.7
2014,LIU,NEC,-0.3,-10.1
2014,Appalachian St.,Southern,-6.6,-3.8
2014,St. Francis PA,NEC,-9.8,-0.7
2014,Arkansas Pine Bluff,SWAC,-8.8,-1.7
2014,New Hampshire,Am. East,-12.8,2.2
2014,Tennessee Martin,OVC,-0.9,-9.9
2014,Samford,Southern,-3.5,-7.3
2014,Central Arkansas,Southland,-0.4,-10.4
2014,UMBC,Am. East,-5.6,-5.3
2014,Prairie View A&M,SWAC,-3.3,-7.7
2014,Bethune Cookman,MEAC,-8.1,-3.0
2014,North Carolina A&T,MEAC,-6.0,-5.1
2014,Lamar,Southland,-5.0,-6.7
2014,Kennesaw St.,ASUN,-7.7,-4.1
2014,Houston Christian,Southland,-5.5,-6.2
2014,Maine,Am. East,0.5,-12.6
2014,Stetson,ASUN,-9.0,-3.2
2014,Maryland Eastern Shore,MEAC,-5.4,-7.0
2014,Binghamton,Am. East,-9.1,-3.6
2014,Cornell,Ivy,-4.6,-8.2
2014,Howard,MEAC,-10.2,-2.6
2014,South Carolina St.,MEAC,-8.4,-4.5
2014,The Citadel,Southern,-6.9,-6.6
2014,Furman,Southern,-7.9,-5.6
2014,Mississippi Valley St.,SWAC,-2.5,-11.6
2014,Longwood,Big South,-5.0,-9.8
2014,Presbyterian,Big South,-8.3,-7.0
2014,Southern Utah,Big Sky,-11.3,-4.9
2014,Grambling St.,SWAC,-7.5,-12.0
2015,Kentucky,SEC,10.3,13.6
2015,Duke,ACC,16.4,6.0
2015,Wisconsin,Big Ten,10.4,11.3
2015,Virginia,ACC,1.9,17.7
2015,Arizona,Pac-12,10.7,8.9
2015,Villanova,Big East,10.8,8.5
2015,North Carolina,ACC,14.9,2.9
2015,Gonzaga,WCC,11.5,4.9
2015,Ohio St.,Big Ten,9.7,6.6
2015,Utah,Pac-12,5.0,11.3
2015,Notre Dame,ACC,13.0,2.8
2015,Louisville,ACC,5.1,9.8
2015,Kansas,Big 12,8.9,5.5
